ac,cal,cnl,den,gr,pe,rt10,rt20,rt30,rt60,rt90,toc
210.254,8.5074996948,12.9083,2.6756999493,22.090999603,7.9520001411,5.3682999611,4.8081002235,4.521999836,4.5493001938,4.5229001045,0.0200999994
210.693,8.5195999146,14.4915,2.6656999588,24.20059967,7.9640002251,5.4857997894,4.7979998589,4.2610998154,4.4415001869,4.3031997681,0.0259000007
210.828,8.5051002502,13.432,2.6484999657,26.668699265,7.9496002197,5.5190000534,4.7663002014,4.2184000015,4.6890001297,4.2554998398,0.0359999985
210.889,8.5136003494,13.442,2.6342000961,25.70059967,7.9580001831,5.5153999329,4.7694997787,4.228000164,4.9098000526,4.3923001289,0.0443000011
210.037,8.5136003494,13.5535,2.678800106,28.486600876,7.9580001831,5.515999794,4.7617998123,4.3013000488,4.8552999496,4.203499794,0.0182000007
209.658,8.5148000717,12.1945,2.6580998898,27.461999893,7.9591999054,5.4126000404,4.6412000656,4.3607997894,4.6950001717,4.0834999084,0.0304000005
209.375,8.5015001297,12.4533,2.6716001034,28.601900101,7.9460000992,5.2529001236,4.5253000259,4.3994002342,4.2845001221,3.8605999947,0.0225000009
209.375,8.4954004288,13.012,2.6847999096,25.926900864,7.9400000572,5.0746998787,4.4359998703,4.421500206,4.3035998344,3.7506999969,0.0148
209.518,8.5015001297,12.1935,2.6498999596,27.042900085,7.9460000992,4.9404001236,4.3220000267,4.4548001289,4.1820998192,3.8285999298,0.0351000018
210.221,8.476099968,13.562,2.6644001007,26.092899323,7.920800209,4.7674999237,4.2371001244,4.4993000031,3.9997000694,3.8782999516,0.0266999993
211.06,8.4832992554,12.822,2.6728000641,27.143600464,7.9279999733,4.6434998512,4.2006001472,4.5267000198,3.8859000206,3.8654000759,0.0218000002
211.396,8.4711999893,12.637,2.7044000626,24.004699707,7.9159998894,4.559800148,4.2671999931,4.5048999786,4.0936999321,4.1642999649,0.0033
211.068,8.4832992554,12.486,2.6524999142,25.750999451,7.9279999733,4.4583001137,4.4526000023,4.4244999886,4.451499939,4.4626998901,0.0335999988
210.267,8.476099968,11.7925,2.6703999043,25.519100189,7.920800209,4.3474998474,4.6930999756,4.3101000786,5.0075001717,4.8677000999,0.0231999997
208.969,8.48939991,11.948,2.6854999065,27.953500748,7.9340000153,4.3885998726,4.7863001823,4.19080019,6.0332999229,5.7396001816,0.0142999999
207.69,8.4772996902,12.513,2.7091999054,26.598199844,7.9219999313,4.5144000053,5.3817000389,4.0795998573,5.7906999588,5.5425000191,0.0005
206.516,8.4905996323,13.3623,2.6837000847,26.396699905,7.9352002144,4.7038998604,5.2831997871,3.9358000755,6.065199852,6.5039000511,0.0153999999
205.434,8.48939991,14.214,2.6679000854,26.392799377,7.9340000153,4.8131999969,4.9130001068,3.6252999306,5.0896000862,5.9991998672,0.0245999992
204.259,8.4772996902,12.9033,2.7061998844,27.770000458,7.9219999313,4.8119001389,4.4579000473,3.2116999626,3.7434999943,4.9017000198,0.0022
202.989,8.5003004074,13.142,2.6882998943,28.009799957,7.9447999001,4.2954001427,3.9365000725,2.7646999359,2.8004000187,4.2582998276,0.0126999998
201.513,8.5195999146,12.6325,2.6537001133,30.894500732,7.9640002251,3.9951000214,3.5311000347,2.3775000572,1.9607000351,2.3684999943,0.0329000019
199.674,8.5341997147,11.649,2.7035000324,32.222801208,7.9784002304,3.7641000748,3.2857999802,2.0801000595,2.7804000378,4.0472002029,0.0038000001
198.469,8.5136003494,10.505,2.7813999653,31.777200699,7.9580001831,3.3197000027,3.0243000984,1.8691999912,3.3468000889,7.8824000359,0.0418
198.794,8.5244998932,8.95,2.7239999771,31.360599518,7.9688000679,3.1914000511,2.9407000542,1.7323999405,3.7801001072,4.6188998222,0.0082
200.911,8.5195999146,9.1753,2.7367999554,30.037099838,7.9640002251,3.0908000469,2.7569999695,1.6618000269,3.1900000572,3.5622999668,0.015699999
203.456,8.5244998932,8.343,2.7337999344,29.004600525,7.9688000679,3.0622999668,2.6577000618,1.6567000151,2.5355000496,2.461400032,0.0139
209.72,8.5136003494,11.1273,2.7328000069,24.685499191,7.9580001831,3.0353000164,2.5301001072,1.7185000181,2.3694000244,2.1760001183,0.0134
212.566,8.5136003494,12.251,2.7088999748,22.916200638,7.9580001831,3.084100008,2.473099947,1.8457000256,2.242399931,2.1036000252,0.0006
214.043,8.5341997147,13.547,2.7427999973,28.266599655,7.9784002304,3.0869998932,2.4804000854,2.0267000198,2.2097001076,2.157900095,0.019200001
216.148,8.5136003494,13.751,2.7132000923,34.848098755,7.9580001831,3.0710999966,2.5204000473,2.2290999889,2.2427999973,2.2246000767,0.0019
217.149,8.5317001343,13.5895,2.7014000416,36.784301758,7.9759998322,3.1041998863,2.5413999557,2.4087998867,2.3062999249,2.331099987,0.0049999999
217.605,8.5136003494,14.037,2.7047998905,35.429000854,7.9580001831,3.0980000496,2.5589001179,2.5243999958,2.355700016,2.3733999729,0.003
217.81,8.5487003326,15.2063,2.7267999649,31.726900101,7.9928002357,3.0460999012,2.5668001175,2.5583999157,2.3857998848,2.4061000347,0.0098
218.351,8.5195999146,15.739,2.718100071,30.952400208,7.9640002251,2.9867999554,2.5687000751,2.5234999657,2.4965999126,2.415199995,0.0047
218.444,8.5377998352,16.1468,2.7258000374,33.538799286,7.9819998741,2.9270000458,2.5580999851,2.4547998905,2.5678999424,2.3912000656,0.0093
220.35,8.5195999146,16.268,2.6203999519,35.395198822,7.9640002251,2.8828999996,2.5864999294,2.3938999176,2.5731999874,2.3852000237,0.0524000004
221.208,8.5195999146,17.458,2.6770000458,35.998001099,7.9640002251,2.8761999607,2.5724000931,2.3784000874,2.7105998993,2.5062000751,0.0193000007
222.223,8.5195999146,16.5235,2.7037000656,30.313699722,7.9640002251,2.848099947,2.6335999966,2.4256999493,2.947799921,2.651599884,0.0037
222.891,8.5051002502,15.326,2.6972999573,31.953699112,7.9496002197,2.8278000355,2.5676000118,2.5260000229,3.1668999195,3.2320001125,0.0074
223.195,8.5195999146,14.676,2.6640000343,33.67440033,7.9640002251,2.8157000542,2.5478999615,2.6240999699,2.7323999405,2.8775999546,0.0269000009
223.136,8.5051002502,13.9723,2.6856000423,37.10200119,7.9496002197,2.7379999161,2.483700037,2.639300108,2.5260999203,2.5555999279,0.0142999999
222.168,8.529299736,12.563,2.6867001057,33.194198608,7.9735999107,2.6888000965,2.2950999737,2.5397000313,1.8862999678,2.0864999294,0.0136000002
221.362,8.5015001297,12.0695,2.6672999859,31.838899612,7.9460000992,2.7156000137,2.4795999527,2.3752999306,1.9005999565,2.0529999733,0.0250000004
220.996,8.5136003494,10.967,2.7204999924,30.153799057,7.9580001831,2.798500061,2.7987999916,2.228399992,2.2730998993,2.3875999451,0.0062
219.104,8.5099000931,10.322,2.6616001129,30.976499557,7.9544000626,3.2068998814,3.1480000019,2.154599905,3.2063000202,3.1435000896,0.0283000004
217.383,8.5195999146,9.955,2.6587998867,30.611200333,7.9640002251,3.6024999619,3.9435999393,2.1819999218,6.5015001297,6.1280999184,0.0299999993
217.041,8.5136003494,11.06,2.7047998905,33.309101105,7.9580001831,4.2100000381,4.3389000893,2.3338999748,6.0416998863,5.2044000626,0.0031000001
215.82,8.5136003494,11.025,2.7456998825,33.930999756,7.9580001831,5.3147001266,4.583799839,2.6517999172,5.2325000763,3.7532000542,0.0209
213.501,8.5136003494,10.355,2.7035999298,32.166500092,7.9580001831,5.5212001801,4.9646000862,3.2950000763,4.4524002075,3.8687999249,0.0038000001
212.478,8.5051002502,10.2785,2.6726000309,25.777700424,7.9496002197,5.835100174,4.9959001541,4.3520002365,4.4951000214,4.6915001869,0.0219000001
214.198,8.5317001343,9.0998,2.6756000519,22.482000351,7.9759998322,6.083799839,5.3715000153,5.7593998909,4.9587001801,6.4193000793,0.0200999994
211.119,8.4954004288,8.821,2.71510005,21.901199341,7.9400000572,6.1701002121,5.6238999367,6.3907999992,5.4443998337,7.3775000572,0.003
207.532,8.4832992554,9.566,2.7495999336,20.558099747,7.9279999733,6.522600174,6.0907998085,5.5482001305,5.6360998154,8.3499002457,0.0232
203.577,8.4808998108,10.835,2.6849999428,20.352399826,7.9256000519,6.7069997787,6.5588998795,4.5153999329,8.8634004593,13.11400032,0.0146000003
199.767,8.4832992554,9.832,2.7072999477,20.027599335,7.9279999733,7.0633997917,6.7063999176,4.3276000023,7.8885002136,9.4485998154,0.0016
196.617,8.4856996536,9.522,2.7256000042,20.995700836,7.9303998947,7.4394001961,6.5409998894,3.8152999878,5.5609002113,5.5345001221,0.0091
193.863,8.4772996902,9.3175,2.720099926,19.55850029,7.9219999313,7.8208999634,6.5913000107,3.742399931,5.1567001343,4.7713999748,0.0059
190.997,8.48939991,8.6055,2.676500082,19.496200562,7.9340000153,8.1220998764,6.8386998177,3.736700058,5.8611998558,5.0039000511,0.0196000002
189.726,8.476099968,8.1763,2.700799942,19.897199631,7.920800209,8.1808004379,7.174200058,3.8808999062,6.8698000908,5.6289000511,0.0054000001
189.71,8.5074996948,7.945,2.7557001114,22.860599518,7.9520001411,8.5054998398,7.5975999832,3.9885001183,7.6272997856,6.409599781,0.026699999
191.966,8.5074996948,8.2128,2.6758999825,21.685300827,7.9520001411,8.7145004272,7.9562997818,4.1972999573,8.9390001297,7.2979001999,0.0198999997
196.962,8.476099968,9.6855,2.6775000095,21.89109993,7.920800209,8.9904003143,7.7815999985,4.6073999405,9.7399997711,9.0207004547,0.0189999994
202.618,8.4590997696,11.141,2.7253000736,22.661500931,7.9039998055,9.0186004639,7.1399002075,5.3081998825,8.630900383,9.098400116,0.009
207.572,8.476099968,11.236,2.6510000229,25.133699417,7.920800209,8.1759004593,6.5303001404,6.571100235,5.9821000099,6.8818998337,0.0344999991
211.224,8.4954004288,12.8238,2.6445000172,27.620599747,7.9400000572,7.320499897,5.7732000351,5.4784002304,3.8770000935,4.7272000313,0.0383000001
213.915,8.476099968,12.567,2.6717998981,27.179199219,7.920800209,6.5961999893,5.3853001595,4.1384000778,4.3386001587,5.2883000374,0.0222999994
215.242,8.4772996902,13.512,2.7077999115,26.462999344,7.9219999313,5.8337001801,5.1614999771,3.9268000126,4.4372000694,5.8853998184,0.0013
215.845,8.456700325,14.022,2.6663999557,27.263599396,7.901599884,5.8108000755,4.8997001648,3.4489998817,4.7350997925,5.9278998375,0.0254999995
215.802,8.4772996902,13.8588,2.6723999977,30.226200104,7.9219999313,5.7350001335,4.7631001472,3.2388999462,4.5858001709,5.2038998604,0.0219999999
215.402,8.4808998108,14.698,2.6842000484,29.704099655,7.9256000519,5.7032999992,4.5633997917,3.135999918,4.1744999886,4.3752999306,0.0151000004
214.696,8.48939991,13.8185,2.6684999466,29.488599777,7.9340000153,5.7967000008,4.3769001961,3.1240000725,3.7437999249,3.7558999062,0.0242999997
213.867,8.4832992554,12.246,2.6479001045,26.003499985,7.9279999733,5.6017999649,4.1645998955,3.1505000591,3.5222001076,3.3859000206,0.0362999998
212.708,8.4711999893,13.0793,2.6628000736,27.443199158,7.9159998894,5.6763000488,3.9065001011,3.1498999596,3.2841000557,3.0831999779,0.0275999997
211.066,8.456700325,14.276,2.6940000057,26.087900162,7.901599884,5.5096998215,3.9258999825,3.0827999115,3.1591999531,2.7218000889,0.0093999999
208.628,8.4590997696,12.6943,2.641299963,29.485700607,7.9039998055,5.4089999199,4.1414999962,2.9737999439,3.1019999981,2.5601000786,0.0401999988
206.433,8.4664001465,11.843,2.6510999203,30.107200623,7.9112000465,5.8362002373,4.4829998016,2.8822999001,4.2733998299,2.9433000088,0.0344000012
204.729,8.4518003464,11.1865,2.6840999126,32.425800323,7.8968000412,6.2964000702,4.9436998367,2.867399931,6.9281997681,5.0577998161,0.0151000004
203.417,8.4531002045,10.7605,2.7170000076,31.608200073,7.8979997635,6.9338002205,5.2786998749,2.9535000324,6.2284002304,3.9368000031,0.0041
203.755,8.4373006821,11.706,2.6696999073,31.811500549,7.8824000359,8.2697000504,5.5282001495,3.1319000721,4.6202001572,3.2265999317,0.0236000009
205.468,8.4531002045,12.536,2.6528000832,32.203601837,7.8979997635,8.6808004379,5.790500164,3.5069000721,4.377600193,3.5106999874,0.0335000008
208.16,8.4470005035,13.0415,2.682199955,30.347400665,7.8920001984,9.0564002991,5.9765000343,3.6059999466,4.7272000313,3.9820001125,0.0163000003
211.596,8.442199707,13.649,2.6910998821,26.087900162,7.8871998787,9.2006998062,6.4987998009,4.3288998604,5.6557002068,4.9696002007,0.0110999998
214.953,8.4470005035,13.2115,2.6712999344,20.423299789,7.8920001984,9.0160999298,6.8748998642,4.5001001358,6.2087001801,5.9194998741,0.0226000007
216.958,8.4409999847,12.309,2.6668999195,17.1352005,7.8860001564,8.692899704,7.2484002113,3.7964000702,7.795899868,6.9194002151,0.0252
217.522,8.4518003464,12.0788,2.6705000401,19.541599274,7.8968000412,8.9502000809,8.0370998383,3.1017000675,9.4666996002,7.3022999763,0.0230999999
216.932,8.4409999847,12.2995,2.6886000633,21.721000671,7.8860001564,8.5968999863,9.6593999863,2.7346999645,12.329799652,7.1536002159,0.0125000002
215.284,8.4711999893,13.1065,2.6654999256,24.80340004,7.9159998894,9.0436000824,9.1836004257,2.6458001137,8.8052997589,7.5643000603,0.0260000005
213.998,8.4615001678,10.564,2.6765999794,24.597799301,7.9064002037,8.9956998825,8.1029996872,2.6649999619,7.6915998459,7.2281999588,0.0195000004
213.331,8.4590997696,10.9615,2.6642999649,24.597799301,7.9039998055,8.4668998718,6.9970002174,2.5536999702,5.2834000587,5.3777999878,0.0266999993
213.146,8.4518003464,12.148,2.6940000057,24.80340004,7.8968000412,6.928899765,5.9732999802,2.4277999401,3.5078999996,4.6561999321,0.0093999999
213.715,8.4652004242,11.5713,2.7093999386,27.43860054,7.9099998474,6.1068000793,5.1887998581,2.2627999783,2.1245000362,2.154599905,0.0003
214.591,8.4711999893,12.1,2.701100111,28.545700073,7.9159998894,5.4948000908,5.0606999397,2.1150999069,3.6765999794,3.7904000282,0.0052
215.379,8.5074996948,11.4155,2.6256000996,30.607599258,7.9520001411,4.836400032,4.8062000275,2.0095999241,7.3656001091,8.1740999222,0.0493000001
215.954,8.4856996536,11.578,2.6278998852,29.83769989,7.9303998947,4.6006999016,4.785299778,1.9546999931,6.1764001846,4.964700222,0.0480000004
215.939,8.4832992554,12.5323,2.6809000969,32.72700119,7.9279999733,4.4804000854,4.4519000053,1.9544999599,5.9172000885,3.7841000557,0.0170000009
215.445,8.4856996536,11.511,2.7116000652,33.619701385,7.9303998947,4.4829998016,4.288599968,2.0222001076,4.1875,3.0446000099,0.001
214.395,8.4711999893,11.2875,2.6591999531,34.227298737,7.9159998894,4.5486001968,4.0202999115,2.178800106,3.6238999367,2.8747999668,0.0296999998
212.818,8.4711999893,10.789,2.6905999184,32.782001495,7.9159998894,4.5715999603,4.0130000114,2.4439001083,3.5952999592,2.9507000446,0.0113000004
211.501,8.4772996902,11.319,2.695100069,29.684099197,7.9219999313,4.6111998558,4.0117001534,2.8164000511,3.6979999542,3.2379999161,0.0087000001
210.616,8.4832992554,11.099,2.6744000912,30.09059906,7.9279999733,4.636300087,4.1055002213,3.2374000549,3.7672998905,3.4869000912,0.0208000001
210.162,8.5003004074,10.8815,2.7176001072,30.250299454,7.9447999001,4.722700119,4.182199955,3.5778999329,3.7123000622,3.8419001102,0.0045
210.01,8.5136003494,11.353,2.6505999565,29.570800781,7.9580001831,4.6863999367,4.201499939,3.592400074,4.0187997818,3.9700000286,0.0346999988
209.995,8.529299736,10.7825,2.6396000385,29.137500763,7.9735999107,4.6918001175,4.1915998459,3.405600071,3.9258000851,3.8615999222,0.0412000008
209.688,8.5377998352,10.575,2.741300106,24.455900192,7.9819998741,4.6567001343,4.2332000732,3.1180000305,3.8608000278,3.7757000923,0.018300001
208.775,8.5499000549,10.625,2.7269001007,24.867200851,7.993999958,4.6754999161,4.2534999847,2.8657000065,3.9419000149,3.8608000278,0.0099
207.232,8.5148000717,9.7165,2.6752998829,21.962999344,7.9591999054,4.7451000214,4.3088002205,2.7195000648,4.4144001007,4.2625999451,0.0203000009
205.093,8.543800354,9.0055,2.5901999474,22.782899857,7.9879999161,4.8517999649,4.3901000023,2.7109000683,4.8197999001,4.7781000137,0.0700000003
202.658,8.5377998352,8.533,2.7035999298,22.857400894,7.9819998741,4.9302000999,4.4317002296,2.8496000767,4.6277999878,4.5619001389,0.0037
200.025,8.543800354,9.0003,2.7049999237,23.52120018,7.9879999161,4.992000103,4.4527997971,3.1335000992,4.6869001389,4.7336997986,0.0029
197.154,8.5317001343,8.626,2.630300045,23.932500839,7.9759998322,5.0636000633,4.4574999809,3.5178999901,4.2737998962,4.5004000664,0.0465999991
195.473,8.5499000549,9.0728,2.685199976,23.351699829,7.993999958,5.1108999252,4.3892998695,4.2258000374,4.329199791,4.3825998306,0.0144999996
194.516,8.5535001755,9.989,2.7132999897,24.996999741,7.9976000786,5.1525001526,4.2323999405,4.9868998528,3.6305000782,4.0894999504,0.0019
193.952,8.5620002747,10.0125,2.6619999409,26.02930069,8.0059995651,5.015900135,4.0177998543,4.0500998497,3.2430999279,3.6259000301,0.0281000007
193.518,8.5377998352,9.899,2.6524999142,24.890199661,7.9819998741,4.8326997757,3.8138000965,3.8125998974,3.0062000751,3.1020998955,0.0335999988
193.186,8.529299736,8.7255,2.6663999557,24.51720047,7.9735999107,4.6220002174,3.7241001129,3.1594998837,2.8334999084,2.7464001179,0.0254999995
192.953,8.5740995407,8.938,2.6812000275,24.999200821,8.017999649,4.3709001541,3.7888000011,2.6508998871,2.7950999737,2.5427000523,0.0167999994
192.862,8.6455001831,9.0713,2.6916999817,26.331899643,8.0888004303,4.2849998474,4.0792999268,2.3341999054,2.8793001175,2.508300066,0.0107000005
192.814,8.6466999054,8.696,2.6612000465,24.395700455,8.0900001526,4.7621002197,4.6114997864,2.1768000126,4.119699955,3.098400116,0.0285999998
192.98,8.6455001831,10.982,2.6877999306,24.732500076,8.0888004303,5.2016000748,5.3758997917,2.1675000191,6.8573999405,5.2515997887,0.0130000003
193.546,8.6588001251,10.997,2.684499979,23.194200516,8.1020002365,5.8383002281,6.1307001114,2.3048000336,7.6579999924,5.7789998055,0.0148999998
194.776,8.6407003403,11.1215,2.6842999458,25.711200714,8.0839996338,6.992000103,6.9229998589,2.6324000359,7.7430000305,4.8752999306,0.0149999997
196.413,8.6504001617,10.556,2.6551001072,24.065900803,8.0936002731,7.9991002083,7.6728000641,3.3687000275,5.0103001595,4.8734998703,0.0320999995
198.857,8.6891002655,10.7338,2.6947000027,23.667999268,8.1319999695,8.6913003922,8.1872997284,3.8454999924,6.477399826,7.1062002182,0.0088999998
201.764,8.6310005188,11.03,2.6705999374,21.197799683,8.0743999481,9.3653001785,8.7465000153,6.7908000946,7.0889000893,11.067000389,0.023
204.944,8.6104001999,11.4173,2.676199913,21.403400421,8.0539999008,9.5600996017,9.5027999878,10.609600067,9.9247999191,13.845199585,0.0197999999
207.9,8.6104001999,11.0335,2.7091999054,24.886400223,8.0539999008,8.945599556,9.2278003693,9.9837999344,9.149600029,12.41740036,0.0005
209.457,8.6261997223,10.7838,2.7114999294,24.642799377,8.0696001053,8.3432998657,9.3014001846,6.1785998344,8.0569000244,9.3128004074,0.0009
210.148,8.6225004196,11.77,2.6942999363,23.408800125,8.0659999847,8.1261997223,9.7125997543,3.735699892,6.9142999649,7.1370000839,0.0092000002
210.017,8.6407003403,11.8555,2.7197999954,19.538600922,8.0839996338,8.8189001083,10.622200012,3.2021000385,9.2777004242,8.4327001572,0.0057
209.079,8.6310005188,12.1405,2.6902999878,17.799200058,8.0743999481,11.21780014,11.955300331,3.3236999512,18.292200089,12.458200455,0.0115
207.714,8.6043996811,12.1145,2.7212998867,16.153900146,8.0480003357,13.481399536,14.538399696,3.709100008,17.064300537,13.504599571,0.0066
207.178,8.5971002579,10.992,2.7162001133,16.118999481,8.0408000946,19.737600327,15.892499924,4.2266001701,16.676599503,12.431900024,0.0036
207.751,8.592300415,11.3708,2.7355999947,17.087099075,8.0360002518,22.812799454,18.730199814,5.6995000839,10.520600319,8.4509000778,0.015
209.04,8.5825996399,12.3385,2.7474999428,17.500900269,8.0263996124,27.710899353,20.20249939,7.7730998993,11.81400013,10.773599625,0.0219
210.975,8.5982999802,12.7955,2.7348001003,16.883600235,8.0419998169,32.926399231,23.006099701,12.532600403,15.000599861,15.931200027,0.0145
212.888,8.5861997604,13.638,2.7753000259,17.461299896,8.029999733,37.098800659,27.852899551,21.848899841,22.108400345,24.542600632,0.038199998
214.413,8.543800354,13.0345,2.7100000381,17.157499313,7.9879999161,38.160800934,32.787700653,29.818899155,30.832099915,34.888999939,0.0
215.491,8.5558996201,12.0335,2.6979999542,18.80039978,8.0,35.695400238,36.013900757,23.710599899,38.628601074,43.937801361,0.0070000002
214.825,8.5487003326,11.774,2.7472999096,17.641799927,7.9928002357,34.475898743,34.199298859,20.069799423,34.957298279,45.617298126,0.0218
212.964,8.5558996201,10.619,2.718100071,17.326200485,8.0,33.420898438,29.65019989,20.813800812,28.674100876,33.756999969,0.0047
210.235,8.543800354,9.9828,2.6968998909,16.91629982,7.9879999161,31.790800095,26.459499359,19.777299881,23.233499527,25.3708992,0.0077
207.038,8.5535001755,8.888,2.6884000301,16.046199799,7.9976000786,30.643600464,24.044700623,18.920499802,17.395500183,17.951599121,0.0126
203.604,8.5558996201,8.617,2.7053000927,15.840499878,8.0,29.347900391,23.408899307,16.855600357,15.609499931,16.59869957,0.0027000001
200.346,8.5487003326,8.817,2.7328999043,15.224900246,7.9928002357,27.924100876,23.289600372,10.365400314,19.45059967,21.313199997,0.0134
197.971,8.5377998352,7.3503,2.7083001137,13.771499634,7.9819998741,27.492700577,23.517000198,12.324199677,21.701999664,24.572799683,0.001
196.526,8.5377998352,6.9005,2.7195000648,17.000099182,7.9819998741,26.503700256,22.979600906,13.436699867,25.055799484,29.610599518,0.0056
196.646,8.5099000931,6.891,2.6975998878,17.617099762,7.9544000626,26.179599762,21.446699142,15.736700058,22.2397995,26.796199799,0.0071999999
197.651,8.5136003494,6.751,2.6981999874,17.422000885,7.9580001831,25.999900818,19.922300339,21.624500275,17.585699081,21.225999832,0.0068999999
199.387,8.5341997147,7.414,2.7009999752,16.650899887,7.9784002304,24.552499771,18.244300842,21.688699722,15.904100418,18.838100433,0.0052999998
201.753,8.5499000549,9.0675,2.7207999229,16.649599075,7.993999958,23.547100067,16.762599945,16.367500305,11.623800278,13.513299942,0.0063
204.505,8.5740995407,10.1033,2.72239995,18.295700073,8.017999649,22.662099838,16.025600433,14.410200119,12.301699638,14.307600021,0.0073
206.702,8.5776996613,11.172,2.7225999832,18.60890007,8.0215997696,21.913999557,14.943799973,10.145899773,13.210800171,15.132599831,0.0074
208.476,8.5802001953,12.8543,2.7230000496,15.551799774,8.0240001678,21.363700867,15.194999695,10.310099602,16.652099609,18.57959938,0.0076
209.973,8.5802001953,12.216,2.7267000675,16.979400635,8.0240001678,20.601499557,13.832799911,9.4387998581,13.587499619,13.801600456,0.0098
212.262,8.5680999756,12.871,2.719700098,16.666099548,8.0120000839,20.226299286,13.394900322,9.6326999664,11.852399826,11.254799843,0.0057
215.658,8.5802001953,13.676,2.7246999741,20.419200897,8.0240001678,19.067399979,11.975399971,8.2670001984,11.66380024,9.1562004089,0.0086
220.04,8.5776996613,13.8825,2.717099905,20.899999619,8.0215997696,18.301700592,11.717900276,7.377699852,9.5825004578,8.9633998871,0.0042
225.408,8.5802001953,14.7225,2.7111001015,19.764699936,8.0240001678,16.744199753,11.282799721,6.0366001129,10.704799652,10.057700157,0.0006
231.437,8.5802001953,15.5163,2.6947000027,17.422000885,8.0240001678,16.468599319,11.684900284,6.8831000328,9.3474998474,9.8706998825,0.0088999998
235.908,8.6164999008,13.745,2.7313001156,19.692899704,8.0600004196,13.344799995,9.7363004684,6.9737000465,14.749400139,13.955300331,0.0125
238.68,8.6043996811,14.655,2.7102000713,25.556999207,8.0480003357,10.000200272,7.0599999428,8.4577999115,8.6483001709,8.6725997925,0.0001
240.311,8.6466999054,13.973,2.6600000858,32.028400421,8.0900001526,7.4205999374,5.6073999405,5.7515001297,5.0251002312,5.1254000664,0.0292000007
240.003,8.6358003616,13.088,2.5966000557,32.080001831,8.079199791,5.8825998306,4.380300045,4.7575998306,2.9149000645,2.9690001011,0.0662999973
238.65,8.6286001205,13.853,2.6802999973,30.449800491,8.0719995499,4.9821000099,3.9326000214,3.470400095,3.0706999302,3.1264998913,0.0173000004
237.018,8.6225004196,14.0868,2.7272999287,26.093900681,8.0659999847,4.4436998367,3.7692000866,3.192800045,3.2974998951,3.3448998928,0.0101
235.534,8.6068000793,13.558,2.6763000488,25.619100571,8.0503997803,4.350399971,3.6888999939,3.0536999702,3.508300066,3.6849000454,0.0197000001
234.298,8.6527996063,14.3545,2.6870000362,26.057600021,8.0959997177,4.2642002106,3.6387000084,2.9895000458,3.6888000965,3.6175000668,0.0135000004
232.83,8.7158994675,11.992,2.6565999985,29.44560051,11.947999954,4.6244997978,3.9795000553,2.9630000591,4.4566998482,4.5708999634,0.0311999992
230.797,8.7204999924,11.374,2.6668999195,28.587499619,11.952799797,4.4147000313,3.8324999809,2.9077000618,4.0011000633,4.0205001831,0.0252
228.144,8.7204999924,10.9235,2.6577999592,31.705600739,11.952799797,4.366399765,3.6614000797,2.823800087,3.602699995,3.451100111,0.0305000003
225.058,8.7204999924,11.3158,2.6875,33.619701385,11.952799797,4.2432999611,3.4914999008,2.8111999035,3.2806999683,3.0669000149,0.0131999999
221.708,8.7434997559,11.252,2.6875998974,33.611698151,11.976799965,4.1722002029,3.3875000477,2.8715999126,2.8815000057,2.814800024,0.0131000001
218.692,8.7527999878,11.1863,2.6542999744,32.572299957,11.986399651,4.089700222,3.3671000004,2.9790999889,3.1013000011,3.1087999344,0.0326000005
216.182,8.7665996552,11.946,2.6635000706,31.008499146,12.000800133,4.0187997818,3.3752999306,3.0841999054,3.3554000854,3.4414999485,0.0272000004
214.509,8.7527999878,11.5428,2.6861000061,29.272899628,11.986399651,4.0050997734,3.3975999355,3.1510999203,3.257999897,3.4091999531,0.0140000004
213.415,8.7574005127,11.444,2.6508998871,30.485500336,11.991200447,4.0163002014,3.3868000507,3.1679000854,3.2495000362,3.3680999279,0.0346000008
213.247,8.7620000839,10.648,2.6554000378,29.969600677,11.99600029,4.0290999413,3.3856999874,3.1528999805,3.2771000862,3.3652000427,0.0318999998
213.875,8.7620000839,10.985,2.6786999702,31.709299088,11.99600029,4.0701999664,3.391299963,3.1391999722,3.3201999664,3.3547999859,0.0183000006
216.373,8.7665996552,10.7348,2.6807000637,29.976999283,12.000800133,4.1322999001,3.4082000256,3.1475999355,3.3196001053,3.3598999977,0.0171000008
220.008,8.7620000839,11.431,2.6774001122,30.319599152,11.99600029,4.1668000221,3.4107000828,3.1754000187,3.3125,3.4384000301,0.0189999994
223.718,8.7757997513,11.94,2.668900013,31.52820015,12.010399818,4.2488999367,3.4061000347,3.1956999302,3.3301999569,3.4502000809,0.0240000002
227.105,8.7943000793,12.776,2.6828000546,32.225399017,12.029600143,4.2919998169,3.4054000378,3.1789000034,3.1777999401,3.3705999851,0.0159000009
228.531,8.7804002762,12.1113,2.665899992,33.602298737,12.015199661,4.3274002075,3.3828001022,3.1143000126,2.9544000626,2.9914000034,0.0258000009
228.046,8.7896995544,11.415,2.6665000916,30.837400436,12.024800301,4.3358001709,3.3956999779,3.0169000626,2.9944999218,3.0106999874,0.0253999997
225.532,8.7804002762,9.7845,2.6837000847,28.981100082,12.015199661,4.3435001373,3.4012000561,2.9149999619,3.1896998882,3.1426000595,0.0153999999
221.241,8.8035001755,9.1675,2.6668000221,27.61190033,12.039199829,4.3228001595,3.4047000408,2.8329999447,3.3635001183,3.1078000069,0.0252999999
